product_id,marketplace_id,product_title,product_price,list_price,manufacturer,upc,model_name,product_dimensions,product_weight,customer_ratings,average_rating,listing_url,image_url,seller_info_url
B0C9Y7B6LQ,-,"AMY'S DIARY 9 Colors Eyeshadow Palette Purple matte Glitter Makeup,light deep Purple Silver EyeShadow Long Lasting Colorful Eye Shadow Plattet for woman (101)",-,-,AMY'S DIARY,-,-,3.35 x 3.35 x 0.71 inches, 2.4 Ounces,210 ratings,3.9 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNjE2NTkyODUyOTQ2NzE6MTY5OTA0NzkzMDpzcF9tdGY6MzAwMDUxNjU5MjYyMDAyOjowOjo&url=%2FAMYS-DIARY-Eyeshadow-EyeShadow-Colorful%2Fdp%2FB0C9Y7B6LQ%2Fref%3Dsr_1_201_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047930%26sr%3D8-201-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61XywyCZVRL._AC_UL320_.jpg,-
B0C5WJHGVR,-,"AMY'S DIARY 9 Colors Pressed Glitter Eyeshadow Palette Glitter Silver Blue Purple Gold Eyeshadow Palette, Glitter Daily Party Sparkling Eye Face Makeup Cosmetics (D1)",-,-,AMY'S DIARY,-,-,3.15 x 3.15 x 0.47 inches, 1.13 Ounces,"1,959 ratings",3.8 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNjE2NTkyODUyOTQ2NzE6MTY5OTA0NzkzMDpzcF9tdGY6MzAwMDIwNTg4MjkxOTAyOjowOjo&url=%2FAMYS-DIARY-Eyeshadow-Sparkling-Cosmetics%2Fdp%2FB0C5WJHGVR%2Fref%3Dsr_1_202_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047930%26sr%3D8-202-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71gs9777gML._AC_UL320_.jpg,-
B08QMK3J1M,-,"MYUANGO Color Studio Eyeshadow Palette, Highly Pigmented 35 Shades Matte and Shimmers Makeup Palette, Waterproof Blendable Eye Shadow, Cruelty- Free Makeup Pallet",-,-,MYUANGO,-,-,8.46 x 6.22 x 0.35 inches, 5.61 Ounces,"1,453 ratings",4.5 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNjE2NTkyODUyOTQ2NzE6MTY5OTA0NzkzMDpzcF9tdGY6MjAwMDE0NTEzNjk0NTIxOjowOjo&url=%2FSweatproof-Eyeshadow-Pigmented-Professional-Christmas%2Fdp%2FB08QMK3J1M%2Fref%3Dsr_1_203_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047930%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61kg9rz1peL._AC_UL320_.jpg,-
B0BV6YB6SV,-,"Go Ho 10 Colors Eyeshadow Palette,All Matte Nude Pink Eyeshadow Makeup,Highly Pigmented Smooth Warm Shades Eye Shadow,Waterproof Eyeshadow Makeup Palette,09 Matte Nude Powder",-,-,Go Ho,-,-,6.69 x 3.39 x 0.91 inches, 1.94 Ounces,217 ratings,4.3 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNjE2NTkyODUyOTQ2NzE6MTY5OTA0NzkzMDpzcF9tdGY6MjAwMTMxNTQxODY3Mzk4OjowOjo&url=%2FGo-Ho-Eyeshadow-Pigmented-Waterproof%2Fdp%2FB0BV6YB6SV%2Fref%3Dsr_1_204_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047930%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/41d6Pg3xSoL._AC_UL320_.jpg,-
B08W8HSQCF,2,3CE Multi Eye Color Palette Clear Warm & Cool #Butter Cream 9Colors Peal Glow Eye Shadow Staylenanda,$34.31,$34.31,-,-,-,3.98 x 3.78 x 1.26 inches, 3.21 Ounces,4 ratings,3.7 out of 5 stars,https://www.amazon.com/3CE-Palette-Butter-9Colors-Staylenanda/dp/B08W8HSQCF/ref=sr_1_205?keywords=9+color+eyeshadow+palette&qid=1699047930&sr=8-205,https://m.media-amazon.com/images/I/51-jFSNIXUL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A266KCDLA3KCO5&asin=B08W8HSQCF&ref_=dp_merchant_link&isAmazonFulfilled=1
B0917G4QX5,2,Keep It Playful Eyeshadow Palette,$9.99,$9.99,LA Girl Cosmetics,GES435,-,-,-,2 ratings,5.0 out of 5 stars,https://www.amazon.com/Keep-Playful-Eyeshadow-Palette-Foreplay/dp/B0917G4QX5/ref=sr_1_206?keywords=9+color+eyeshadow+palette&qid=1699047930&sr=8-206,https://m.media-amazon.com/images/I/71rzUV8c-VL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1TWYVWG4QDVKK&asin=B0917G4QX5&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BHF1CH17,2,Kiko Milano Glamour Multi Finish Eyeshadow Palette 04 | Palette With 9 Eyeshadows In Different Finishes,$10.25,$20.50,KIKO Milano,KM000000226004B,-,2.95 x 2.95 x 0.79 inches, 2.47 Ounces,79 ratings,4.3 out of 5 stars,https://www.amazon.com/Kiko-MILANO-Eyeshadow-eyeshadows-different/dp/B0BHF1CH17/ref=sr_1_207?keywords=9+color+eyeshadow+palette&qid=1699047930&sr=8-207,https://m.media-amazon.com/images/I/81jsL1ii9ZL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A156RGX0EFLDH6&asin=B0BHF1CH17&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CGJHMQBN,2,Glitter Eyeshadow Palette Pro 9 Colors Pigmented Shimmer Glitter Eye Shadow Palette， Blendable Long Lasting Waterproof Makeup Cosmetics Halloween Makeup Kit for Girl Women,$7.99,$7.99,Bed Buddies,-,-,4.02 x 3.82 x 0.39 inches, 2.18 Ounces,-,-,https://www.amazon.com/Eyeshadow-Pigmented-Blendable-Waterproof-Cosmetics/dp/B0CGJHMQBN/ref=sr_1_208?keywords=9+color+eyeshadow+palette&qid=1699047930&sr=8-208,https://m.media-amazon.com/images/I/517Fk+kXFWL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A109NMSLX4D7NQ&asin=B0CGJHMQBN&ref_=dp_merchant_link&isAmazonFulfilled=1
B08NDYQ1PC,2,UCANBE EXOTIC FLAVORS Neon Eyeshadow Makeup Palette - 48 Colorful High Pigmented - Rainbow Matte Shimmer Glitter Eye Shadow Make Up Pallet Gift Set,$13.99,$19.99,UCANBE,STUB069,-,Item Dimensions LxWxH,-,"5,646 ratings",4.7 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNjE2NTkyODUyOTQ2NzE6MTY5OTA0NzkzMDpzcF9tdGY6MjAwMTY4MzUzMjEzMzk4OjowOjo&url=%2FUCANBE-UCANBE-EXOTIC-FLAVORS-Neon-Eyeshadow-Makeup-Palette-48-Colorful-High-Pigmented-Rainbow-Matte-Shimmer-Glitter-Eye-Shadow-Make-Up-Pallet-Gift-Set%2Fdp%2FB08NDYQ1PC%2Fref%3Dsr_1_209_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047930%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71dm6q1yvnL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2CN5WGM9C5TKQ&asin=B08NDYQ1PC&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C6DRX3ZJ,-,evpct 6 Color Glitter Shimmer Shiny Metallic Eye Shadow Makeup Palette Highly Pigmented Waterproof Pearl white Light blue Bronzer Brown Gold Green Purple Pink Green Glitter Shimmer Sparkling Eyeshadow,-,-,evpct,-,-,5.9 x 4.33 x 0.75 inches, 6.38 Ounces,2 ratings,4.0 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNjE2NTkyODUyOTQ2NzE6MTY5OTA0NzkzMDpzcF9tdGY6MzAwMDExNDMxOTU5NDAyOjowOjo&url=%2Fevpct-Pigmented-Waterproof-Sparkling-Eyeshadow%2Fdp%2FB0C6DRX3ZJ%2Fref%3Dsr_1_210_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047930%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/718-OLfagmL._AC_UL320_.jpg,-
B09NXV7FZM,-,"Eyeshadow Palette By Physicians Formula Matte Monoi Butter Eyeshadow Natural Matte Blushed Nudes, For Sensitive Skin, Hypoallergenic, Nourishing Moisturizing, Smooth, All Day Wear",-,-,Markwins Beauty Products,1711941,-,5.59 x 3.98 x 0.98 inches, 1.44 Ounces,"1,110 ratings",4.2 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNjE2NTkyODUyOTQ2NzE6MTY5OTA0NzkzMDpzcF9tdGY6MzAwMDU1MDUyNDQ3MzAyOjowOjo&url=%2FPhysicians-Formula-Butter-Eyeshadow-Blushed%2Fdp%2FB09NXV7FZM%2Fref%3Dsr_1_211_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047930%26sr%3D8-211-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61dtu6alRYL._AC_UL320_.jpg,-
B07HTLL5S9,-,"Winky Lux Coffee Kitten Eyeshadow Palette, Neutral Eyeshadow Palette, 9 Shades in Matte, Satin and Shimmer",-,-,Winky Lux,PCF100,-,4.3 x 4.3 x 0.5 inches, 0.53 Ounces,135 ratings,4.4 out of 5 stars,https://www.amazon.com/Coffee-Palette-Every-neutral-shade/dp/B07HTLL5S9/ref=sr_1_212?keywords=9+color+eyeshadow+palette&qid=1699047930&sr=8-212,https://m.media-amazon.com/images/I/71RdExsf69L._AC_UL320_.jpg,-
B073ZBGLJF,2,BestLand 2 Pack 12 Colors Makeup Nude Colors Eyeshadow Palette Natural Nude Matte Shimmer Glitter Pigment Eye Shadow Pallete Set Waterproof Smokey Professional Beauty Makeup Kit (2 PCS),$9.99,$13.99,BestLand,1,-,Item Dimensions LxWxH,-,"12,758 ratings",4.2 out of 5 stars,https://www.amazon.com/Eyeshadow-Waterproof-Professional-Cosmetic-BESTLAND/dp/B073ZBGLJF/ref=sr_1_213?keywords=9+color+eyeshadow+palette&qid=1699047930&sr=8-213,https://m.media-amazon.com/images/I/61dVjYX+ooL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AI2AQ61FSH6DS&asin=B073ZBGLJF&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C4VC2VFY,2,"evpct 8Pcs Cream Eyeshadow Sticks Set for Eyes Waterproof, Pearl White Black Gray Khaki Royal Blue Vioiet Purple Silver Shimmer Eye shadow Highlighter Stick Pencil Pen Bulk sombras en crema para ojos",$9.99,$9.99,evpct,-,-,Item Dimensions LxWxH,-,134 ratings,4.0 out of 5 stars,https://www.amazon.com/evpct-Eyeshadow-Waterproof-Shimmer-Highlighter/dp/B0C4VC2VFY/ref=sr_1_214?keywords=9+color+eyeshadow+palette&qid=1699047930&sr=8-214,https://m.media-amazon.com/images/I/71sSr7FG6BL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AB36J80PL9J9I&asin=B0C4VC2VFY&ref_=dp_merchant_link&isAmazonFulfilled=1
B084GHHM9Q,2,essence | FIRE Eyeshadow Palette | 9 Blendable Warm-toned Shades | Gluten & Paraben Free | Cruelty Free,$8.85,$8.85,essence cosmetics,-,-,4.2 x 4.1 x 0.4 inches, 0.32 Ounces,150 ratings,4.4 out of 5 stars,https://www.amazon.com/essence-Eyeshadow-Palette-Blendable-Warm-toned/dp/B084GHHM9Q/ref=sr_1_215?keywords=9+color+eyeshadow+palette&qid=1699047930&sr=8-215,https://m.media-amazon.com/images/I/91a+F28JBiL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AEMN8LUWKR88G&asin=B084GHHM9Q&ref_=dp_merchant_link&isAmazonFulfilled=1
B09L58KGWJ,2,Rachel Couture Eyeshadow Palette with Natural Ingredients & Pure Pigments | Vegan & Cruelty-Free | Infused with Natural Botanical Extracts – 30 Colors - Matte About You,$35.00,$35.00,Rachel Couture,-,-,7.8 x 6.61 x 0.87 inches, 9.14 Ounces,14 ratings,4.5 out of 5 stars,https://www.amazon.com/Rachel-Couture-Eyeshadow-Ingredients-Botanical/dp/B09L58KGWJ/ref=sr_1_216?keywords=9+color+eyeshadow+palette&qid=1699047930&sr=8-216,https://m.media-amazon.com/images/I/71eDX37EN+L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3AHIP80VA3NFH&asin=B09L58KGWJ&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CCQ8FGN2,2,"Sigma Beauty Quad Eyeshadow Palette – Makeup Eyeshadow Quad with a Buttery Soft Formula and Buildable, Blendable Shades for a Flawless Eye Look, Designed for All Day Wear (Tiramisu)",$19.00,$19.00,Sigma Beauty,-,-,Item Dimensions LxWxH,-,33 ratings,4.7 out of 5 stars,https://www.amazon.com/Sigma-Beauty-Quad-Eyeshadow-Palette/dp/B0CCQ8FGN2/ref=sr_1_217?keywords=9+color+eyeshadow+palette&qid=1699047930&sr=8-217,https://m.media-amazon.com/images/I/71TEDtvbBGL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AHF186UWUDO60&asin=B0CCQ8FGN2&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C5CMZ2FR,2,"Amuse SEOUL Eye Color Palette 02 COOL ROSE | rose tones | Soft shading, makeup variety of textures, sensuous, vibrant layering, cruelty-free, eco-friendly, vegan",$34.00,$34.00,AMUSE,-,-,4.06 x 3.82 x 0.75 inches, 3.88 Ounces,37 ratings,4.7 out of 5 stars,https://www.amazon.com/Amuse-textures-sensuous-cruelty-free-eco-friendly/dp/B0C5CMZ2FR/ref=sr_1_218?keywords=9+color+eyeshadow+palette&qid=1699047930&sr=8-218,https://m.media-amazon.com/images/I/71kRPMg82cL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1CIR0KV36PMG0&asin=B0C5CMZ2FR&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CL1ZJGZW,-,POPETPOP 9 Eyeshadow Makeup Eyeshadow Powder metallic eye shadow palettes Glitter Eyeshadow Paillette Eyeshadow shimmer eyeshadow glitter eye shadow women eye shadow Matt lasting,-,-,POPETPOP,3930BK7115PF,-,3.15 x 3.15 x 0.47 inches, 1.12 Ounces,-,-,https://www.amazon.com/POPETPOP-Eyeshadow-metallic-Paillette-eyeshadow/dp/B0CL1ZJGZW/ref=sr_1_219?keywords=9+color+eyeshadow+palette&qid=1699047930&sr=8-219,https://m.media-amazon.com/images/I/517gGeZbKsL._AC_UL320_.jpg,-
B0B8HWCC5T,2,"MYUANGO Beauty Glazed Matte and Shimmer Eyeshadow, Mini Eye shadow Palette, Eyeshadow Easy and Simple Eye Makeup, Pigmented Waterproof Eye Color (09)",$4.99,$4.99,Beauty Glazed,-,-,1.18 x 1.18 x 0.39 inches, 0.32 Ounces,-,-,https://www.amazon.com/MYUANGO-Shimmer-Eyeshadow-Pigmented-Waterproof/dp/B0B8HWCC5T/ref=sr_1_220?keywords=9+color+eyeshadow+palette&qid=1699047930&sr=8-220,https://m.media-amazon.com/images/I/51XXPI7Y5UL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2PRVP6EWMU43J&asin=B0B8HWCC5T&ref_=dp_merchant_link&isAmazonFulfilled=1
B07XP5Y4Y1,-,Nicka K New York Makeup Nine Color Shadow Palette (Autumn Spice),-,-,-,ESO901,-,3.14 x 3.14 x 0.47 inches, 0.41 Ounces,351 ratings,4.2 out of 5 stars,https://www.amazon.com/Nicka-Makeup-Shadow-Palette-Autumn/dp/B07XP5Y4Y1/ref=sr_1_221?keywords=9+color+eyeshadow+palette&qid=1699047930&sr=8-221,https://m.media-amazon.com/images/I/61w4UfAnQcL._AC_UL320_.jpg,-
B0CL26YHHC,2,balacoo 2pcs 9 Eyeshadow Makeup Long-Lasting Eyeshadow metallic eye shadow palettes shimmer eyeshadow Mattes Eyeshadow glitter eye shadow eyeshadow powder flash powder eye shadow,$10.29,$10.29,Balacoo,1RD0811S35A3KTMR,-,3.15 x 3.15 x 0.94 inches, 2.08 Ounces,-,-,https://www.amazon.com/balacoo-Eyeshadow-Long-Lasting-metallic-eyeshadow/dp/B0CL26YHHC/ref=sr_1_222?keywords=9+color+eyeshadow+palette&qid=1699047930&sr=8-222,https://m.media-amazon.com/images/I/51gqeOEljsL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AJC0ENSSCYZAH&asin=B0CL26YHHC&ref_=dp_merchant_link
B0CL24PGRH,-,FOMIYES 2pcs 9 shimmer eyeshadow Paillette Eyeshadow Glitter Eyeshadow Mattes Eyeshadow Long-Lasting Eyeshadow glitter eye shadow makeup palette women eye shadow Metal powder eye shadow,-,-,FOMIYES,Y1161H2XI33VM1T1C8,-,3.15 x 3.15 x 0.94 inches, 2.08 Ounces,-,-,https://www.amazon.com/FOMIYES-eyeshadow-Paillette-Eyeshadow-Long-Lasting/dp/B0CL24PGRH/ref=sr_1_223?keywords=9+color+eyeshadow+palette&qid=1699047930&sr=8-223,https://m.media-amazon.com/images/I/51mAyZWkVLL._AC_UL320_.jpg,-
